Review_8,Capacity,Noise_Level,Review_1,Review_3,Review_2,Review_5,Review_4,Review_7,Review_6,ASIN,Offer_Price,Brand,Item_name,No_of_Reviews,Energy_Efficiency,Part_No,MRP,Control_Console,Model,Best_Sellers_Rank_Category_AC,Best_Sellers_Rank_Category_home_kitchen,Color,Wattage,Installation_Type,Average_Rating,Voltage,Item_href
,1.5 tons,46 dB,Awesome Product.Fast Cooling.Good @ Price.Stylish Indoor unit.Low Noise.Best part: Extended Warranty,,"got it from local dealer in ghaziabad for 26k(ac only),pro: it's looks are good, cooling is sufficient, silent, 100% copper as mentionedcons: only single display to show temperature, doesn't  show room/current temperature on main unit and not in remote, mode running etc",,,,,B00UV3W2ES," 28,100.00",Lloyd,"Lloyd Aura LS19A3LX Split AC (1.5 Ton, 3 Star Rating, White): Amazon.in: Home & Kitchen",2 reviews,3 Star Rating,,,Remote Control,LS19A3LX,#387,"#3,73,077",White,1609 Watts,Split,4.5 out of 5 stars,230 Volts,http://www.amazon.in/Lloyd-LS19A3LX-Split-Rating-White/dp/B00UV3W2ES/ref=sr_1_613/254-9074500-4967211?ie=UTF8&qid=1485080232&s=kitchen&sr=1-613
,1 tons,36 dB,,,,,,,,B00TZMTCD0," 31,490.00",LG,"LG LSA3SP2D L-Stella Plus Split AC (1 Ton, 2 Star Rating, White, Copper): Amazon.in: Home & Kitchen",,2 Star Rating,,,,LSA3SP2D,,,White,1046 Watts,Split,,230 Volts,http://www.amazon.in/LG-LSA3SP2D-L-Stella-Rating-Copper/dp/B00TZMTCD0/ref=sr_1_693/253-4992056-8413345?ie=UTF8&qid=1485080232&s=kitchen&sr=1-693
,1.5 tons,,Want to give zero star rating for Panasonic a/cs. I bought this window type in Sept.'14 and it started to become ineffective since last month. Panasonic service centre have washed their hands off. I am left with a defective set now. Please don't buy Panasonic.,,,,,,,B00RB9J7CA," 34,500.00",Panasonic,"Panasonic CW-KC1814YA Window AC (1.5 Ton, 5 Star Rating, White, Copper): Amazon.in: Home & Kitchen",1 review,5 Star Rating,CW-KC1814YA,"39,490.00",,CW-KC1814YA,,,White,,Window,1.0 out of 5 stars,230 Volts,http://www.amazon.in/Panasonic-CW-KC1814YA-Window-Rating-Copper/dp/B00RB9J7CA/ref=sr_1_811/253-2439363-4557959?ie=UTF8&qid=1485080232&s=kitchen&sr=1-811
,1.5 tons,35 dB,,,,,,,,B00UTDPXIW," 36,490.00",LG,"LG LSA5AT2D1 L-Aura Terminator Split AC (1.5 Ton, 2 Star Rating, White, Aluminium): Amazon.in: Home & Kitchen",,2 Star Rating,,,Remote Control,LSA5AT2D1,,,White,1535 Watts,Split,,230 Volts,http://www.amazon.in/LG-LSA5AT2D1-L-Aura-Terminator-Aluminium/dp/B00UTDPXIW/ref=sr_1_623/254-9074500-4967211?ie=UTF8&qid=1485080232&s=kitchen&sr=1-623
,1.5 tons,55 dB,,,,,,,,B00REFW4XU," 27,036.00",Blue Star,"Blue Star 2W18LB Window AC (1.5 Ton, 2 Star Rating, White, Copper): Amazon.in: Home & Kitchen",,2 Star Rating,,"28,500.00",,2W18LB,#391,"#3,76,636",White,1750 Watts,Window,,230 Volts,http://www.amazon.in/Blue-Star-2W18LB-Window-Rating/dp/B00REFW4XU/ref=sr_1_808/253-2439363-4557959?ie=UTF8&qid=1485080232&s=kitchen&sr=1-808
,2 tons,48 dB,,,,,,,,B00RCI7NNU," 43,800.00",Blue Star,"Blue Star 3HW24JA1 Split AC (2 Ton, 3 Star Rating, ): Amazon.in: Home & Kitchen",,3 Star Rating,3HW24JA1,,Remote Control,3HW24JA1,,,white,,Split,,230 Volts,http://www.amazon.in/Blue-Star-3HW24JA1-Split-Rating/dp/B00RCI7NNU/ref=sr_1_810/253-2439363-4557959?ie=UTF8&qid=1485080232&s=kitchen&sr=1-810
,1.5 tons,55 dB,,,,,,,,B00REFWGUQ," 35,400.00",Blue Star,"Blue Star 3WAE181YC Window AC (1.5 Ton, 3 Star Rating, White): Amazon.in: Home & Kitchen",,3 Star Rating,,,Remote Control,3WAE181YC,,,White,1690 Watts,Window,,230 Volts,http://www.amazon.in/Blue-Star-3WAE181YC-Window-Rating/dp/B00REFWGUQ/ref=sr_1_806/253-2439363-4557959?ie=UTF8&qid=1485080232&s=kitchen&sr=1-806
,1 tons,40 dB,,,,,,,,B00REFWRQ4," 31,700.00",Blue Star,"Blue Star 3HW12JBG1 Split AC (1 Ton, 3 Star Rating, White, Aluminium): Amazon.in: Home & Kitchen",,3 Star Rating,,"32,700.00",,3HW12JBG1,#400,"#3,86,002",White,1085 Watts,Split,,230 Volts,http://www.amazon.in/Blue-Star-3HW12JBG1-Rating-Aluminium/dp/B00REFWRQ4/ref=sr_1_805/253-2439363-4557959?ie=UTF8&qid=1485080232&s=kitchen&sr=1-805
,1.5 tons,55 dB,,,,,,,,B00REFW9BM," 26,100.00",Blue Star,"Blue Star 2WAE181YD Window AC (1.5 Ton, 2 Star Rating, White ): Amazon.in: Home & Kitchen",,2 Star Rating,,,Remote Control,2WAE181YD,,,White,1845 Watts,Window,,230 Volts,http://www.amazon.in/Blue-Star-2WAE181YD-Window-Rating/dp/B00REFW9BM/ref=sr_1_807/253-2439363-4557959?ie=UTF8&qid=1485080232&s=kitchen&sr=1-807
,,,,,,,,,,,,,"Blue Star 5HW12ZCW1 Split AC (1 Ton, 5 Star Rating, Pearl White, Aluminium): Amazon.in: Home & Kitchen",,,,"35,300.00",,,,,,,,,,http://www.amazon.in/Blue-Star-5HW12ZCW1-Rating-Aluminium/dp/B00REFXXRG/ref=sr_1_799/253-2439363-4557959?ie=UTF8&qid=1485080232&s=kitchen&sr=1-799
,1.5 tons,,,,,,,,,B00REFYHDU," 41,200.00",Blue Star,"Blue Star 5HW18SAF1 Split AC (1.5 Ton, 5 Star Rating, White, Aluminium): Amazon.in: Home & Kitchen",,5 Star Rating,,"43,600.00",,5HW18SAF1,,,White,1450 Watts,Split,,230 Volts,http://www.amazon.in/Blue-Star-5HW18SAF1-Rating-Aluminium/dp/B00REFYHDU/ref=sr_1_794/253-2439363-4557959?ie=UTF8&qid=1485080232&s=kitchen&sr=1-794
,1 tons,,,,,,,,,B00REFY2X0," 35,300.00",Blue Star,"Blue Star 5HW12ZCS1 Split AC (1 Ton, 5 Star Rating, Silver, Aluminium): Amazon.in: Home & Kitchen",,5 Star Rating,,,,5HW12ZCS1,,,Silver,1005 Watts,Split,,230 Volts,http://www.amazon.in/Blue-Star-5HW12ZCS1-Rating-Aluminium/dp/B00REFY2X0/ref=sr_1_798/253-2439363-4557959?ie=UTF8&qid=1485080232&s=kitchen&sr=1-798
,1.5 tons,36 dB,,,,,,,,B00UTDQNEU," 36,490.00",LG,"LG LSA5VP3D1 L-Vogue Plus Split AC (1.5 Ton, 3 Star Rating, White, Aluminium): Amazon.in: Home & Kitchen",,3 Star Rating,LSA5VP3D1,,Remote Control,LSA5VP3D1,,,White,1615 Watts,Split,,230 Volts,http://www.amazon.in/LG-LSA5VP3D1-L-Vogue-Rating-Aluminium/dp/B00UTDQNEU/ref=sr_1_617/254-9074500-4967211?ie=UTF8&qid=1485080232&s=kitchen&sr=1-617
,2 tons,49 dB,,,,,,,,B00PUAIMX2," 68,599.00",Mitsubishi,"Mitsubishi MSY-GE24VA Inverter Cooling Split AC (2 Ton, White): Amazon.in: Home & Kitchen",,Inverter,,"81,540.00",Remote Control,MSY-GE24VA,#457,"#4,32,345",White,1830 Watts,Split,,230 Volts,http://www.amazon.in/Mitsubishi-MSY-GE24VA-Inverter-Cooling-Split/dp/B00PUAIMX2/ref=sr_1_834/254-6340152-8743943?ie=UTF8&qid=1485080232&s=kitchen&sr=1-834
,1.5 tons,52 dB,,,,,,,,B00Q667GFO," 31,990.00",LG,"LG LWA5CS3F Window AC (1.5 Ton, 3 Star Rating, White, Copper): Amazon.in: Home & Kitchen",,3 Star Rating,,,,LWA5CS3F,#462,"#4,37,319",White,1610 Watts,Window,,230 Volts,http://www.amazon.in/LG-LWA5CS3F-Window-Rating-Copper/dp/B00Q667GFO/ref=sr_1_815/253-2439363-4557959?ie=UTF8&qid=1485080232&s=kitchen&sr=1-815
,2 tons,48 dB,,,,,,,,B00REFXGOQ," 46,700.00",Blue Star,"Blue Star 3HW24HAF1 Split AC (2 Ton, 3 Star Rating, White, Aluminium): Amazon.in: Home & Kitchen",,3 Star Rating,,,,3HW24HAF1,,,White,1910 Watts,Split,,,http://www.amazon.in/Blue-Star-3HW24HAF1-Rating-Aluminium/dp/B00REFXGOQ/ref=sr_1_801/253-2439363-4557959?ie=UTF8&qid=1485080232&s=kitchen&sr=1-801
,1.25 tons,48 dB,,,,,,,,B00PUAEO5C," 92,980.00",Mitsubishi,"Mitsubishi MSZ-EF42VEW/VEB/VES Inverter Heat Pump Split AC (1.25 Ton, Black): Amazon.in: Home & Kitchen",,Inverter,,"99,510.00",Remote Control,MSZ-EF42VEW/VEB/VES,,,Black,1460 Watts,Split,,230 Volts,http://www.amazon.in/Mitsubishi-MSZ-EF42VEW-VEB-VES-Inverter/dp/B00PUAEO5C/ref=sr_1_838/254-6340152-8743943?ie=UTF8&qid=1485080232&s=kitchen&sr=1-838
,0.75 tons,50 dB,,,,,,,,B00PUAFOJW," 45,496.00",Mitsubishi,"Mitsubishi MSZ-HJ25VA Inverter Heat Pump Split AC (0.75 Ton, White): Amazon.in: Home & Kitchen",,Inverter,,"48,690.00",Remote Control,MSZ-HJ25VA,,,White,1020 Watts,Split,,230 Volts,http://www.amazon.in/Mitsubishi-MSZ-HJ25VA-Inverter-Split-White/dp/B00PUAFOJW/ref=sr_1_837/254-6340152-8743943?ie=UTF8&qid=1485080232&s=kitchen&sr=1-837
,2 tons,53 dB,"This is the best air conditioner so far in Indian market, simply perfect. I have been using it for 30days now and never got the chance to bring down/ change temp from 25degree on remote panel. It cools my room 24 x 14.7 not more than 10minutes. I am delighted with the vendor support at all times from ordered till installatiin and safe delivery [ 7star ]",,,,,,,B00PVM6H4A," 52,199.00",Mitsubishi,"Mitsubishi MS-G24VC Cooling Split AC (2 Ton, 4 Star Rating, White): Amazon.in: Home & Kitchen",1 review,4 Star Rating,,"61,740.00",Remote Control,MS-G24VC,#545,"#5,21,838",White,1930 Watts,Split,5.0 out of 5 stars,230 Volts,http://www.amazon.in/Mitsubishi-MS-G24VC-Cooling-Split-Rating/dp/B00PVM6H4A/ref=sr_1_830/254-6340152-8743943?ie=UTF8&qid=1485080232&s=kitchen&sr=1-830
,1 tons,50 dB,,,,,,,,B00PUAGIJM," 49,793.00",Mitsubishi,"Mitsubishi MSZ-HJ35VA Inverter Heat Pump Split AC (1 Ton, White): Amazon.in: Home & Kitchen",,Inverter,,"53,290.00",Remote Control,MSZ-HJ35VA,,,White,1270 Watts,Split,,230 Volts,http://www.amazon.in/Mitsubishi-MSZ-HJ35VA-Inverter-Split-White/dp/B00PUAGIJM/ref=sr_1_836/254-6340152-8743943?ie=UTF8&qid=1485080232&s=kitchen&sr=1-836
,0.75 tons,43 dB,,,,,,,,B00PVM5TUS," 31,680.00",Mitsubishi,"Mitsubishi MS-G10VC Cooling Split AC (0.75 Ton, 4 Star Rating, White): Amazon.in: Home & Kitchen",,4 Star Rating,,,Remote Control,MS-G10VC,,,White,800 Watts,Split,,230 Volts,http://www.amazon.in/Mitsubishi-MS-G10VC-Cooling-Split-Rating/dp/B00PVM5TUS/ref=sr_1_833/254-6340152-8743943?ie=UTF8&qid=1485080232&s=kitchen&sr=1-833
,1 tons,46 dB,Worst productNo warrantyBetter purchase o general brand AC .,,,,,,,B00PVM618W," 37,000.00",Mitsubishi,"Mitsubishi MS-G13VC Cooling Split AC (1 Ton, 4 Star Rating, White): Amazon.in: Home & Kitchen",1 review,4 Star Rating,,,Remote Control,MS-G13VC,#483,"#4,62,391",White,1060 Watts,Split,1.0 out of 5 stars,230 Volts,http://www.amazon.in/Mitsubishi-MS-G13VC-Cooling-Split-Rating/dp/B00PVM618W/ref=sr_1_832/254-6340152-8743943?ie=UTF8&qid=1485080232&s=kitchen&sr=1-832
,1.5 tons,51 dB,This is an amazing AC. Cooling is superb and the best part is that its super silent.Great product and I will recommend this to my friends.,,,,,,,B00PUAGZ68," 63,000.00",Mitsubishi,"Mitsubishi MSZ-HJ50VA Inverter Heat Pump Split AC (1.5 Ton, White): Amazon.in: Home & Kitchen",1 review,Inverter,,"67,950.00",Remote Control,MSZ-HJ50VA,,,White,2050 Watts,Split,5.0 out of 5 stars,230 Volts,http://www.amazon.in/Mitsubishi-MSZ-HJ50VA-Inverter-Split-White/dp/B00PUAGZ68/ref=sr_1_835/254-6340152-8743943?ie=UTF8&qid=1485080232&s=kitchen&sr=1-835
,1.5 tons,53 dB,,,,,,,,B00PVM68B2," 42,299.00",Mitsubishi,"Mitsubishi MS-G18VC Cooling Split AC (1.5 Ton, 4 Star Rating, White): Amazon.in: Home & Kitchen",,4 Star Rating,,"48,480.00",Remote Control,MS-G18VC,,,White,1540 Watts,Split,,230 Volts,http://www.amazon.in/Mitsubishi-MS-G18VC-Cooling-Split-Rating/dp/B00PVM68B2/ref=sr_1_831/254-6340152-8743943?ie=UTF8&qid=1485080232&s=kitchen&sr=1-831
,1 tons,,,,,,,,,B00Q663W66," 27,400.00",LG,"LG LSA3AU2F Split AC (1 Ton, 2 Star Rating, White, Copper): Amazon.in: Home & Kitchen",,2 Star Rating,,"31,990.00",,LSA3AU2F,,,White,1080 Watts,Split,,230 Volts,http://www.amazon.in/LG-LSA3AU2F-Split-Rating-Copper/dp/B00Q663W66/ref=sr_1_825/254-6340152-8743943?ie=UTF8&qid=1485080232&s=kitchen&sr=1-825
,,,,,,,,,,," 36,990.00",,"LG LSA3AP4M Split AC (1 Ton, 4 Star Rating, White, Aluminium): Amazon.in: Home & Kitchen",,,,,,,,,,,,,,http://www.amazon.in/LG-LSA3AP4M-Split-Rating-Aluminium/dp/B00Q663NPG/ref=sr_1_826/254-6340152-8743943?ie=UTF8&qid=1485080232&s=kitchen&sr=1-826
,1 tons,,Very good for ac,,,,,,,B00REFY6ZY," 32,000.00",Blue Star,"Blue Star 5HW12ZCR1 Split AC (1 Ton, 5 Star Rating, Red, Aluminium): Amazon.in: Home & Kitchen",1 review,5 Star Rating,5HW12ZCR1,"37,100.00",,5HW12ZCR1,#481,"#4,59,128",Red,1005 Watts,Split,4.0 out of 5 stars,230 Volts,http://www.amazon.in/Blue-Star-5HW12ZCR1-Rating-Aluminium/dp/B00REFY6ZY/ref=sr_1_796/253-2439363-4557959?ie=UTF8&qid=1485080232&s=kitchen&sr=1-796
,1.5 tons,,,,,,,,,B00Q665ACU," 43,490.00",LG,"LG LSA5AT5M Split AC (1.5 Ton, 5 Star Rating, White, Aluminium): Amazon.in: Home & Kitchen",,5 Star Rating,,,,LSA5AT5M,#722,"#6,51,063",White,1465 Watts,Split,,230 Volts,http://www.amazon.in/LG-LSA5AT5M-Split-Rating-Aluminium/dp/B00Q665ACU/ref=sr_1_820/254-6340152-8743943?ie=UTF8&qid=1485080232&s=kitchen&sr=1-820
,2.5 tons,37 dB,,,,,,,,B00PVM7HTO," 73,891.00",Mitsubishi,"Mitsubishi MS-H30VA Cooling Split AC (2.5 Ton, 1 Star Rating, White): Amazon.in: Home & Kitchen",,1 Star Rating,,"79,080.00",Remote Control,MS-H30VA,,,White,2800 Watts,Split,,230 Volts,http://www.amazon.in/Mitsubishi-MS-H30VA-Cooling-Split-Rating/dp/B00PVM7HTO/ref=sr_1_828/254-6340152-8743943?ie=UTF8&qid=1485080232&s=kitchen&sr=1-828
,0.75 tons,45 dB,,,,,,,,B00PUADN9U," 78,488.00",Mitsubishi,"Mitsubishi MSZ-EF25VEW/VEB/VES Inverter Heat Pump Split AC (0.75 Ton, Black): Amazon.in: Home & Kitchen",,Inverter,,"84,000.00",Remote Control,MSZ-EF25VEW/VEB/VES,,,Black,700 Watts,Split,,230 Volts,http://www.amazon.in/Mitsubishi-MSZ-EF25VEW-VEB-VES-Inverter/dp/B00PUADN9U/ref=sr_1_840/254-6340152-8743943?ie=UTF8&qid=1485080232&s=kitchen&sr=1-840
,1.5 tons,,,,,,,,,B00Q665YD0,,LG,"LG LSA5MP4M Split AC (1.5 Ton, 4 Star Rating, White, Aluminium): Amazon.in: Home & Kitchen",,4 Star Rating,,,,LSA5MP4M,,,White,1550 Watts,Split,,230 Volts,http://www.amazon.in/LG-LSA5MP4M-Split-Rating-Aluminium/dp/B00Q665YD0/ref=sr_1_818/254-6340152-8743943?ie=UTF8&qid=1485080232&s=kitchen&sr=1-818
,1.5 tons,,,,,,,,,B00Q66510Q,,LG,"LG LSA5AP4M Split AC (1.5 Ton, 4 Star Rating, White, Aluminium): Amazon.in: Home & Kitchen",,4 Star Rating,,,,LSA5AP4M,,,White,1550 Watts,Split,,230 Volts,http://www.amazon.in/LG-LSA5AP4M-Split-Rating-Aluminium/dp/B00Q66510Q/ref=sr_1_821/254-6340152-8743943?ie=UTF8&qid=1485080232&s=kitchen&sr=1-821
,3 tons,50 dB,,,,,,,,B00PVM7O4W," 96,587.00",Mitsubishi,"Mitsubishi MS-E36VC Split AC (3 Ton, 1 Star Rating, White): Amazon.in: Home & Kitchen",,1 Star Rating,,"103,370.00",Remote Control,MS-E36VC,,,White,3460 Watts,Split,,230 Volts,http://www.amazon.in/Mitsubishi-MS-E36VC-Split-Rating-White/dp/B00PVM7O4W/ref=sr_1_827/254-6340152-8743943?ie=UTF8&qid=1485080232&s=kitchen&sr=1-827
,1 tons,,,,,,,,,B00Q664DJQ,,LG,"LG LSA3MP4M Split AC (1 Ton, 4 Star Rating, White, Aluminium): Amazon.in: Home & Kitchen",,4 Star Rating,,,,LSA3MP4M,,,White,985 Watts,Split,,230 Volts,http://www.amazon.in/LG-LSA3MP4M-Split-Rating-Aluminium/dp/B00Q664DJQ/ref=sr_1_823/254-6340152-8743943?ie=UTF8&qid=1485080232&s=kitchen&sr=1-823
,1 tons,43 dB,,,,,,,,B00REFY4AG," 36,000.00",Blue Star,"Blue Star 5HW12ZCG1 Split AC (1 Ton, 5 Star Rating, Golden, Aluminium): Amazon.in: Home & Kitchen",,5 Star Rating,,,,5HW12ZCG1,,,Golden,1005 Watts,Split,,230 Volts,http://www.amazon.in/Blue-Star-5HW12ZCG1-Rating-Aluminium/dp/B00REFY4AG/ref=sr_1_797/253-2439363-4557959?ie=UTF8&qid=1485080232&s=kitchen&sr=1-797
,1.5 tons,,,,,,,,,B00Q664SOG," 44,990.00",LG,"LG LSA5PW5M Split AC (1.5 Ton, 5 Star Rating, White, Copper): Amazon.in: Home & Kitchen",,5 Star Rating,,,,LSA5PW5M,,,White,1465 Watts,Split,,230 Volts,http://www.amazon.in/LG-LSA5PW5M-Split-Rating-Copper/dp/B00Q664SOG/ref=sr_1_822/254-6340152-8743943?ie=UTF8&qid=1485080232&s=kitchen&sr=1-822
,1 tons,,,,,,,,,B00Q6645EO," 33,990.00",LG,"LG LSA3AT3M Split AC (1 Ton, 3 Star Rating, White, Aluminium): Amazon.in: Home & Kitchen",,3 Star Rating,,,,LSA3AT3M,,,White,1070 Watts,Split,,230 Volts,http://www.amazon.in/LG-LSA3AT3M-Split-Rating-Aluminium/dp/B00Q6645EO/ref=sr_1_824/254-6340152-8743943?ie=UTF8&qid=1485080232&s=kitchen&sr=1-824
,1 tons,54 dB,Very good,,"Very silent operation, paintless outdoor unit, a decent Air Conditioner",,,,,B00VE5FEP6," 29,647.00",Panasonic,"Panasonic YC12RKY3 Split AC (1 Ton, 3 Star Rating, White, Copper): Amazon.in: Home & Kitchen",2 reviews,3 Star Rating,YC12RKY3,,Remote Control,YC12RKY3,,,White,1125 Watts,Split,4.5 out of 5 stars,230 Volts,http://www.amazon.in/Panasonic-YC12RKY3-Split-Rating-Copper/dp/B00VE5FEP6/ref=sr_1_595/255-2449294-7868049?ie=UTF8&qid=1485080232&s=kitchen&sr=1-595
,1 tons,47 dB,,,,,,,,B00VMYGI9K," 28,000.00",Panasonic,"Panasonic YC12RKY2 Split AC (1 Ton, 2 Star Rating, White): Amazon.in: Home & Kitchen",,2 Star Rating,YC12RKY2,,Remote Control,YC12RKY2,,,White,1100 Watts,Split,,230 Volts,http://www.amazon.in/Panasonic-YC12RKY2-Split-Rating-White/dp/B00VMYGI9K/ref=sr_1_591/255-2449294-7868049?ie=UTF8&qid=1485080232&s=kitchen&sr=1-591
,1 tons,41 dB,,,,,,,,B00UV3VP64," 26,490.00",Lloyd,"Lloyd Natura LS13A3GR Split AC (1 Ton, 3 Star Rating, White): Amazon.in: Home & Kitchen",,3 Star Rating,,"26,990.00",Remote Control,LS13A3GR,,,White,1042 Watts,Split,,230 Volts,http://www.amazon.in/Lloyd-Natura-LS13A3GR-Split-Rating/dp/B00UV3VP64/ref=sr_1_614/254-9074500-4967211?ie=UTF8&qid=1485080232&s=kitchen&sr=1-614
,1 tons,40 dB,,,,,,,,B00VT368CG," 27,000.00",Voltas,"Voltas 123 EY-R Executive YR Series Split AC (1 tons, 3 Star Rating, Wine Red, Aluminium): Amazon.in: Home & Kitchen",,3 Star Rating,,,Remote Control,123 Ey-R,#584,"#5,63,832",Wine Red,1028 Watts,Split,,230 Volts,http://www.amazon.in/Voltas-123-Executive-Rating-Aluminium/dp/B00VT368CG/ref=sr_1_590/255-2449294-7868049?ie=UTF8&qid=1485080232&s=kitchen&sr=1-590
,1 tons,39 dB,,,,,,,,B00VUTRCYW," 26,990.00",Carrier,"Carrier 12K Duraedge K+ Split AC (1 Ton, 2 Star Rating, White, Copper): Amazon.in: Home & Kitchen",,2 Star Rating,,,Remote Control,42KGE - 012M-WHE,#569,"#5,39,339",White,1050 Watts,Split,,230 Volts,http://www.amazon.in/Carrier-Duraedge-Split-Rating-Copper/dp/B00VUTRCYW/ref=sr_1_585/255-2449294-7868049?ie=UTF8&qid=1485080232&s=kitchen&sr=1-585
,2 tons,44 dB,,,,,,,,B00VUTTPTW," 48,000.00",Carrier,"Carrier 24K Novello Plus Split AC (2 Ton, 3 Star Rating, White, Copper): Amazon.in: Home & Kitchen",,3 Star Rating,,,Remote Control,42KGN - 024P,,,White,21200 Watts,Split,,230 Volts,http://www.amazon.in/Carrier-Novello-Split-Rating-Copper/dp/B00VUTTPTW/ref=sr_1_581/255-2449294-7868049?ie=UTF8&qid=1485080232&s=kitchen&sr=1-581
,1.5 tons,42 dB,,,,,,,,B00VT3C24O," 34,000.00",Voltas,"Voltas 185 DYI Jade Y Series Split AC (1.5 tons, 5 Star Rating, White, Copper): Amazon.in: Home & Kitchen",,5 Star Rating,,"49,990.00",Remote Control,185 Dyi,#548,"#5,24,313",White,1424 Watts,Split,,230 Volts,http://www.amazon.in/Voltas-185-Split-Rating-Copper/dp/B00VT3C24O/ref=sr_1_587/255-2449294-7868049?ie=UTF8&qid=1485080232&s=kitchen&sr=1-587
,1.5 tons,44 dB,,,,,,,,B00VUTRMZG," 31,980.00",Carrier,"Carrier 18K Duraedge K+ Split AC (1.5 Ton, 2 Star Rating, White, Copper): Amazon.in: Home & Kitchen",,2 Star Rating,,,Remote Control,42KGE - 018M-WHE,,,White,1583 Watts,Split,,230 Volts,http://www.amazon.in/Carrier-Duraedge-Split-Rating-Copper/dp/B00VUTRMZG/ref=sr_1_584/255-2449294-7868049?ie=UTF8&qid=1485080232&s=kitchen&sr=1-584
,2 tons,58 dB,,,,,,,,B00VHK23XE," 32,990.00",Voltas,"Voltas 242 LYe Window AC (2 Ton, 2 Star Rating, White, Copper): Amazon.in: Home & Kitchen",,2 Star Rating,,,Remote Control,242 LYe,,,White,2145 Watts,Window,,230 Volts,http://www.amazon.in/Voltas-242-LYe-Window-Rating/dp/B00VHK23XE/ref=sr_1_593/255-2449294-7868049?ie=UTF8&qid=1485080232&s=kitchen&sr=1-593
,1.5 tons,43 dB,,,,,,,,B00VT3AF48," 30,000.00",Voltas,"Voltas 183 EYR Zenith YA-R Series Split AC (1.5 tons, 3 Star Rating, Wine Red, Copper): Amazon.in: Home & Kitchen",,3 Star Rating,,,Remote Control,183 EYR,,,White,1539 Watts,Split,,230 Volts,http://www.amazon.in/Voltas-183-EYR-Zenith-Rating/dp/B00VT3AF48/ref=sr_1_588/255-2449294-7868049?ie=UTF8&qid=1485080232&s=kitchen&sr=1-588
,2 tons,50 dB,,,,,,,,B00V30OF02," 41,800.00",Panasonic,"Panasonic CS-UC24RKY3 Split AC (2 Ton, 3 Star Rating, White, Copper): Amazon.in: Home & Kitchen",,3 Star Rating,CS/CU-UC24RKY3,,Remote Control,CS-UC24RKY3,#721,"#6,51,054",White,2015 Watts,Split,,230 Volts,http://www.amazon.in/Panasonic-CS-UC24RKY3-Split-Rating-Copper/dp/B00V30OF02/ref=sr_1_604/254-9074500-4967211?ie=UTF8&qid=1485080232&s=kitchen&sr=1-604
,1 tons,47 dB,,,,,,,,B00V30MF90," 29,990.00",Panasonic,"Panasonic CS-YC12RKYT3 Split AC (1 Ton, 3 Star Rating, Maroon, Copper): Amazon.in: Home & Kitchen",,3 Star Rating,,,Remote Control,CS-YC12RKYT3,,,Maroon,1125 Watts,Split,,230 Volts,http://www.amazon.in/Panasonic-CS-YC12RKYT3-Rating-Maroon-Copper/dp/B00V30MF90/ref=sr_1_606/254-9074500-4967211?ie=UTF8&qid=1485080232&s=kitchen&sr=1-606
,2 tons,47 dB,,,,,,,,B00VUTV6W6," 56,949.00",Carrier,"Carrier 24K Superia Plus K+ Inverter Split AC (2 Ton, White, Copper): Amazon.in: Home & Kitchen",,Inverter,,,Remote Control,MS11D12-21CRDN2-QC2W,#575,"#5,45,810",White,1947 Watts,Split,,230 Volts,http://www.amazon.in/Carrier-Superia-Inverter-Split-Copper/dp/B00VUTV6W6/ref=sr_1_578/255-2449294-7868049?ie=UTF8&qid=1485080232&s=kitchen&sr=1-578
,2 tons,47 dB,,,,,,,,B00VUTRYCW," 44,157.00",Carrier,"Carrier 24K Duraedge K+ Split AC (2 Ton, 2 Star Rating, White, Copper): Amazon.in: Home & Kitchen",,2 Star Rating,,,Remote Control,42KGE - 024M-WHE,,,White,2000 Watts,Split,,230 Volts,http://www.amazon.in/Carrier-Duraedge-Split-Rating-Copper/dp/B00VUTRYCW/ref=sr_1_583/255-2449294-7868049?ie=UTF8&qid=1485080232&s=kitchen&sr=1-583
,1.5 tons,52 dB,,,,,,,,B00V30P0P6," 33,500.00",Panasonic,"Panasonic CS-YC18RKY2 Split AC (1.5 Ton, 2 Star Rating, White, Copper): Amazon.in: Home & Kitchen",,2 Star Rating,,,Remote Control,CS-YC18RKY2,#583,"#5,60,760",White,1690 Watts,Split,,230 Volts,http://www.amazon.in/Panasonic-CS-YC18RKY2-Split-Rating-Copper/dp/B00V30P0P6/ref=sr_1_602/254-9074500-4967211?ie=UTF8&qid=1485080232&s=kitchen&sr=1-602
,1.5 tons,45 dB,"Purchased from local vendor just for Rs. 48K, cooling is good but no sideways swing, no auto clean option",,Failure model wrost piece ever. No side swing overall,,,,,B00V30JAKW," 37,500.00",Panasonic,"Panasonic CS-TS18RKY Inverter Split AC (1.5 Ton, White, Copper): Amazon.in: Home & Kitchen",2 reviews,Inverter,,,Remote Control,CS-TS18RKY,,,White,1490 Watts,Split,2.0 out of 5 stars,230 Volts,http://www.amazon.in/Panasonic-CS-TS18RKY-Inverter-Split-Copper/dp/B00V30JAKW/ref=sr_1_610/254-9074500-4967211?ie=UTF8&qid=1485080232&s=kitchen&sr=1-610
