Review_8,Capacity,Noise_Level,Review_1,Review_3,Review_2,Review_5,Review_4,Review_7,Review_6,ASIN,Offer_Price,Brand,Item_name,No_of_Reviews,Energy_Efficiency,Part_No,MRP,Control_Console,Model,Best_Sellers_Rank_Category_AC,Best_Sellers_Rank_Category_home_kitchen,Color,Wattage,Installation_Type,Average_Rating,Voltage,Item_href
,1.5 tons,,"I dont say that Amazon or any seller on these portals are genuine enough to sell you the right one but this is the only AC i would blindly go for. Proud owner of this model from last 3 years and not even a single time i felt going back to brands Hitachi (which has worst after sales service) and Voltas(worst cooling even from 2nd year).Got 8-10 ACs changed at my home with this model of O General.Just mind three things while looking for AC - manufacturing year, cooling capacity and good stabilizer.As Gas gets down in compressor every year if ACs are kept idle (not used) for long so keep them running, get them serviced regularly before season and use them as much.Advice:- Look for cooling capacity and not for Stars. This is just a market strategy where AC works like charm for 1-2 years at 5 star electricity saving but gets down to 1 star and that too with very low cooling and that's logical (since they've been made to save electricity).After 2 year you would feel that you wasted money and then companies would ask you to get it changed.One thing more, don't get into round robin state of getting gas refilled since it may work for 1 season or at max 2(that i really doubt) but chances of compressors getting damage increases a lot.Also always go for main stream  ton as you will find lot many options in it and always get 0.5 ton higher if your room is a bit big.Feel free to ask queries but i would be able to answer queries on weekends only...",,,,,,,B00KYT0RYG," 33,090.00",O General,"O General AXGT18AATH-1.5 Window AC (1.5 Ton, 2 Star Rating, White, Aluminium): Amazon.in: Home & Kitchen",16 reviews,2 Star Rating,AXGT18AATH,,Remote Control,AXGT18AATH,#162,"#1,75,146",White,1800 Watts,Window,4.3 out of 5 stars,240 Volts,http://www.amazon.in/General-AXGT18AATH-1-5-Window-Rating-Aluminium/dp/B00KYT0RYG/ref=sr_1_156/254-1923933-2335556?ie=UTF8&qid=1485079627&s=kitchen&sr=1-156
,1 tons,41 dB,"Experience with LloydsI have bought A.C of Lloyds before 4 years. Recently the AC was not working and booked service request. Engineer has visited and check the ourdoor unit and informed that the GAS has to be refill.After his visit 3 or 4 persons has visited site and inform that the unit need to shift since due to odd location for working.Since the response was very slow and almost 15 days over of my request, I have escalated the matter to Nodal office. Suppressing after escalation, I found that there is no change, the person has informed that the we will try to move the outdoor, if it is not possible than you need to arrange the movement of unit.Also every time I have got different cost for the movement of unit, gas refill and also for pipeline.My request to all before you take Lloyds A.C please check the after sales service, because after my experience I am not suggesting to take Lloyds A.C due to service issue.",its very good,Since I  bought Lloyd split AC 5 star outdoor not work properly I Complent the service man come he wash outdoor it's work 10-15 minuts cooling after does not work after one year told fade up  threat them for money claim  they send service n finally they told compresser have to change after change new compresser ac was  worked for 3 month after 3 month the compresser not working again  I never Complent again even it's in warranty it was mistek by me so I have Lloyd AC but my water cooler is much better from this Lloyd AC it's good for decoration.,,"Works great, using for week!",,,B00UV3VM26," 23,300.00",Lloyd,"Lloyd Aura LS13A3LX Split AC (1 Ton, 3 Star Rating, White): Amazon.in: Home & Kitchen",4 reviews,3 Star Rating,,,Remote Control,LS13A3LX,#166,"#1,77,567",White,1068 Watts,Split,3.0 out of 5 stars,230 Volts,http://www.amazon.in/Lloyd-LS13A3LX-Split-Rating-White/dp/B00UV3VM26/ref=sr_1_152/254-1923933-2335556?ie=UTF8&qid=1485079627&s=kitchen&sr=1-152
,1 tons,46 dB,Excellent air conditioning,"good till now , i'm using this from last 7 days , till now i can say it's good enough than other .",Works like champ best part about this AC is heavy air flow,,I have been using Mr. Slim one ton 5 star ac from last year and till date my experience has been great. Super Quality product.,,,B00PVM56PQ," 34,400.00",Mitsubishi,"Mitsubishi MS-GK13VACooling Split AC (1 Ton, 5 Star Rating, White): Amazon.in: Home & Kitchen",4 reviews,5 Star Rating,,"40,010.00",Remote Control,MS-GK13VA,#65,"#48,512",White,1000 Watts,Split,5.0 out of 5 stars,230 Volts,http://www.amazon.in/Mitsubishi-MS-GK13VACooling-Split-Rating-White/dp/B00PVM56PQ/ref=sr_1_40/254-3833579-0934825?ie=UTF8&qid=1485079627&s=kitchen&sr=1-40
,1 tons,42 dB,,,,,,,,B00LMZC730," 36,600.00",Godrej,"Godrej GSC12FR5WNT Split AC (1 Ton, 5 Star Rating, White, Copper): Amazon.in: Home & Kitchen",4 reviews,5 Star Rating,GSC 12 FR 5 WNT,,Remote Control,GSC 12 FR 5 WNT,#164,"#1,77,635",White,925 Watts,Split,2.8 out of 5 stars,240 Volts,http://www.amazon.in/Godrej-GSC12FR5WNT-Split-Rating-Copper/dp/B00LMZC730/ref=sr_1_154/254-1923933-2335556?ie=UTF8&qid=1485079627&s=kitchen&sr=1-154
,1.5 tons,,Best products in hitachi very fast cooling less power consume 100% copper its very good for daily use,"I purchased this air conditioner 2 years ago..Till date the AC is functioning properly..Delivers performance as committed..Touchwood..The Indoor Split AC unit is simple white and Plain without any graphics and designs..it upmarkets my rooms ambience..Now , speaking of AC cooling..it cools my 200sq feet room very well and the Auto Start feature and other power options on LCD Remocon are helpful.Satisfied by this product. Best of luck :)","Bad.. A.c bad service..., 1 year m kharab ho gaya,, complain ki service senter m to 15 din ho gaye abhi tak koyi mechanic nahi aaya... Ab itna paresaan ho gaya hu life m kabhi hitachi a.c ka naam tak nahi lunga","Please don't purchase Hitachi, last month I purchased iclean inverter ac. It is too noisy. Service is also not good & too late in response.",Power full cooling and less power and best price,,,B00LHOACBA," 38,390.00",Hitachi,"Hitachi Kaze Plus RAU318HUD Split AC (1.5 Ton, 3 Star Rating, White, Copper): Amazon.in: Home & Kitchen",9 reviews,3 Star Rating,KAZE PLUS RAU318HUD,,Remote Control,RAU318HUD,#170,"#1,80,081",White,1630 Watts,Split,3.4 out of 5 stars,230 Volts,http://www.amazon.in/Hitachi-RAU318HUD-Split-Rating-Copper/dp/B00LHOACBA/ref=sr_1_155/254-1923933-2335556?ie=UTF8&qid=1485079627&s=kitchen&sr=1-155
,0.75 tons,40 dB,awesome inverter air conditioner....at this pricePanasonic rocks....inverter= 7 star,"I placed this order on 23/4/2016 and it was never installed even after 5 weeks. Despite repeat calls no one can give you an ETA, and you will encounter the most unprofessional bunch of people and dodgy installation personnel as you navigate through their system. It is over a week that I have tried to return the unopened carton, and nothing has happened, and my money remains trapped. Stay away from this product if you want your sanity !","Stopped working after two months.... The technician had no clue what was wrong....worst customer care service of panasonic...its since last last seven days i am without a running ac and they are not at all concerned...temp is like 41-42 here,so u can imagine what m going through...i could have given 0 star if it was possible.",,,,,B00V30JRM8," 33,000.00",Panasonic,"Panasonic CS-YS12RKY Inverter Split AC (1 Ton, White, Copper): Amazon.in: Home & Kitchen",6 reviews,Inverter,CS/CU-YS12RKY,,Remote Control,CS-YS12RKY,#79,"#70,966",White,990 Watts,Split,3.0 out of 5 stars,230 Volts,http://www.amazon.in/Panasonic-CS-YS12RKY-Inverter-Split-Copper/dp/B00V30JRM8/ref=sr_1_47/254-3833579-0934825?ie=UTF8&qid=1485079627&s=kitchen&sr=1-47
,1.5 tons,33 dB,good product!been a month or so but smooth sailing so far... the unit is quiet and efficient.the delivery was timely and due to the offers could get a fantastic price.,its superb cooling like tropical experience . low sound from ODU nd IDU. POWERFULL COMPRESSOR. AND 3D AIR FLOW WHICH IS EXCELLENT FUNCTION. ONLY DEFAULT IS THERE IS NO DISPLAY IN IDU  AND IN REMOTE. OTHER RHAN ITS SUPER.,It has EER of 3.51 and not 3.13 as reported. It's heat extraction is 18080 BTU per hour (5300 Watts) for input of 1510 Watts. You may check on O'General official site.,Un comparable. The best ac in market.,Anand dunlufko,,,B00PLQOGQC," 52,500.00",O General,"O General ASGA18FTTA-1.5 Hyper Tropical Wall Mounted Split AC (1.5 Ton, 5 Star Rating, White, Copper): Amazon.in: Home & Kitchen",9 reviews,5 Star Rating,,,Remote Control,ASGA18FTTA,#176,"#1,86,217",White,1510 Watts,Split,4.6 out of 5 stars,240 Volts,http://www.amazon.in/General-ASGA18FTTA-1-5-Tropical-Mounted-Rating/dp/B00PLQOGQC/ref=sr_1_161/254-1923933-2335556?ie=UTF8&qid=1485079627&s=kitchen&sr=1-161
,1.5 tons,45 dB,"Never buy Videocon products!!!!, their after sell service s***ks...they have appointed some third class companies for electronic product after sell service....I have just wasted my hard earned 27k by buying Videocon AC....11 months 3 repairs and still giving problems...I wanted to register 4th complaint before 1 year warranty period but these people made me wait and called me back after warranty period got over...and now asking money for repair..worst electronic product company in India. .companies like these forces people to go for foreign manufacturers.....go for Blue star or voltas!!!",,Product is very good but service is very poor from Videocon,,,,,B00UJJBEX4," 35,690.00",Videocon,"Videocon VSB53.WV1-MDA Split AC (1.5 Ton, 3 Star Rating, White): Amazon.in: Home & Kitchen",2 reviews,3 Star Rating,,,Remote Control,VSB53.WV1-MDA,#178,"#1,88,554",White,1625 Watts,Split,2.0 out of 5 stars,230 Volts,http://www.amazon.in/Videocon-VSB53-WV1-MDA-Split-Rating-White/dp/B00UJJBEX4/ref=sr_1_162/254-1923933-2335556?ie=UTF8&qid=1485079627&s=kitchen&sr=1-162
,1.5 tons,52 dB,Worst ac its 3 years and every year it takes about 5 to 6 k in maintenance. Not able to find the defect every tine the engineer will come and take money and again in 6 months it stops cooling. Complained to company so many times but no effect,Good. Temp control is good. Pulls a lot of juice but affordable.,"Great product, I have been using this since 3 years and this is really awesome, Zero maintenance.",,Product good service very poor,,,B00PU1BP3U," 23,100.00",Lloyd,"Lloyd LW19A3N Window AC (1.5 Ton, 3 Star Rating, White): Amazon.in: Home & Kitchen",7 reviews,3 Star Rating,,"30,990.00",Remote Control,LW19A3N,#167,"#1,78,228",White,,Window,4.0 out of 5 stars,230 Volts,http://www.amazon.in/Lloyd-LW19A3N-Window-Rating-White/dp/B00PU1BP3U/ref=sr_1_149/254-1923933-2335556?ie=UTF8&qid=1485079627&s=kitchen&sr=1-149
,1.5 tons,46 dB,"I have bought this AC from a brick and mortar store a month back, as they were giving me better offers. Honestly speaking, the AC is 2 gud, very less power consumption and excellent cooling. It cools my 12'x12'  top floor room within 5-7 mins. Zero noise and very simple remote functions. Only demerit is, it doesn't have a dual temp display, I.e room and AC both. Go 4 it, U will love it.",Please donot buy Panasonic A/C ..you will regret.gas leakage within the 1st six months of usage.total waste of money...:(,"Panasonic ac has very Good cooling effect and cools my room very fast. Excellent model.The couple of drawbacks are the fan swing is not complete.. It just rotates around 10- 15 deg.. If you have fitted your AC behind your cot then the cool air will reach after 3 - 4ft only. I expect the swing to be compete.Another drawback is the noise.. I tried auto mode which is horrible.. The AC runs for sometime and then cuts off.. After few mins the compressor runs and blows the cool air at max fan speed.. This will disturb the sleep for sure.. Also if I keep the AC at fan speed 1 then also the noise level is high.. I brought the AC from reliance digital and  have complained too. The service person complains on the model. I called  Panasonic and they say as the model is brought from Reliance, they r not going to service. I donno what to do.",Nice cooling capacity. Cools my bed room in 2 to 3 minutes of time. The only drawback is its sound. I bought it from Vijay Sales.,"I am using same ac. Gas leakage is caused by improper installation & is not a manufacturing defect. Please have another installer look at it. Simple repair, 10mins.",,,B00V30LSTS," 42,100.00",Panasonic,"Panasonic CS-KC18RKY2 Split AC (1.5 Ton, 5 Star Rating, White, Copper): Amazon.in: Home & Kitchen",5 reviews,5 Star Rating,CS/CU-KC18RKY2,,Remote Control,CS-KC18RKY2,#226,"#2,36,621",White,1488 Watts,Split,3.6 out of 5 stars,230 Volts,http://www.amazon.in/Panasonic-CS-KC18RKY2-Split-Rating-Copper/dp/B00V30LSTS/ref=sr_1_159/254-1923933-2335556?ie=UTF8&qid=1485079627&s=kitchen&sr=1-159
"Please be careful if you are looking for a Hitachi A/C. It is not just their service that has quality issues but their products also are not reliable. Think twice before spending on Hitachi. I bought this model a/c 4 years ago and it is having only issues. All the frills stopped working in few months like dust sensors, swing,etc. And the the cooling started detonating. It is not able to cool 100sft room.The current problem is fins freezes and forms ice as in the picture and the A/C start blowing hot air. I have raised till now three tickets and they keep closing without addressing it.Thank you. Hitachi for making my family deprive of sleep this summer!",1.1 tons,50 dB,"HITACHI's authorised installation engineers misbehaved, manhandled, and verbally abused me on asking for an identity card. And they ran away without giving me bill for the payment I made. Afterwards in the evening 21st April 2016 the same day it all happened, me and my father are getting abusive and threatening calls from the Hitachi's authorised engineer.His name is SULEMANPhone no. 90-15-266934After being physically and verbally abused the HITACHI's engineer is now threatening me on phone and the hitachi company is not Doing anything in the matter I have never ever seen such a low standard for a brand I will never in my life buy a hitachi product please guys don't buy don't get abused.","I bought it this ac abd its been delivered damaged, when I complaint about it than Hitachi dealer said that there no problem in coolling whether its damaged and they have not replaced therefore I started facing bcoz its creates lots of noise apart from that its cooling good even I set the temp 24. I logged a complaint in Hitachi service center however unprofessional technician visited my place but thay are not able to resolve the issue, I requested them to replace it but they don't even listen you and close the case. Guys this is pathetic ac and worst service provided by Hitachi, please don't buy it else you will buy headech.","1. Although the hitachi support people replaced the broken flap and re-connected the electrical part later after reporting to them repeatedly, we are yet to hear from their side on demo and resolution of the damaged fins. After few days of operation, the sound of the motor inside AC has increased which defeats the company's self proclaimed statement that it operates very SILENTLY.Request the MD,CEO,CIO,GMs, stake-holders of hitachi to take note ' and provide prompt resolution.2. The fins on the backside of ac were damaged in many places & informed to hitachi official but they ignored the complaint.","So far looking good to me. Cooling is nice, Noise level is considerably good comparing to my previous Carrier A/c. Let me check on the power consumption and update my review after few months.  Service request and follow-up were somewhat ok, but not like other market players (Samsung, LG).","Piece of junk metal. I'll never buy any Hitachi product again.I bought this product because I wanted a quiet AC and this had the lowest noise level specifications. Big mistake. It would put a cheap farm tractor to shame. I believe this is a design flaw as I saw a lot of reviews complaining about the same but the old reviews seem to have disappeared from all ecommerce sites now. It also sometimes makes a different gasping sound as if it is about to die of a sudden stroke or fall out of the window.Most important, it doesn't seem to be capable of handling Indian summers. My other airconditioners of other brands are far more efficient and are cheaper and more reliable.Hitachi service is as pathetic as the products are. The call centre is nearly impossible to contact. Either the number is busy and I once managed to reach the IVR, it did not accept any key presses. I had to finally get the number of my local service centre from someone. Another nightmare experience.It's been 12 days since my AC broke down. 3 days since it was finally picked up. It's past working hours and the service centre disconnected my call at 5:45 pm. Pathetic!!!","I am using 3 Hitachi ACs. All of them fail every summer since past five years. Frequently fan motor fails. The repair takes almost 20 to 30 days. No one bothers to answer calls. Even on Hitachi site no response is given, Think twice before buying.","HITACHI's authorised installation engineers misbehaved, manhandled, and verbally abused me on asking for an identity card. And they ran away without giving me bill for the payment I made. Afterwards in the evening 21st April 2016 the same day it all happened, me and my father are getting abusive and threatening calls from the Hitachi's authorised engineer.His name is SULEMANPhone no. 90-15-266934After being physically and verbally abused the HITACHI's engineer is now threatening me on phone and the hitachi company is not Doing anything in the matter I have never ever seen such a low standard for a brand I will never in my life buy a hitachi product please guys don't buy don't get abused.",B00LHO9TTQ," 26,900.00",Hitachi,"Hitachi Summer QC RAV513HUD Window AC (1.1 Ton, 5 Star Rating, White, Copper): Amazon.in: Home & Kitchen",48 reviews,5 Star Rating,,"31,290.00",Remote Control,RAV513HUD,#64,"#48,149",White,1165 Watts,Window,2.9 out of 5 stars,230 Volts,http://www.amazon.in/Hitachi-Summer-RAV513HUD-Window-Rating/dp/B00LHO9TTQ/ref=sr_1_38_m/254-3833579-0934825?ie=UTF8&qid=1485079627&s=kitchen&sr=1-38
